Date,TemperatureMin,TemperatureMax,TemperatureMoyenne,Precipitations,HygrometrieMin,HygrometrieMax,HygrometrieMoyenne
2011-08-11,13.3999996185303,29.5,21.4500007629395,0,22,77,51
2011-08-12,14.1000003814697,30.8999996185303,22.5,0,29,78,59
2011-08-13,16.5,31.2000007629395,23.8500003814697,0,34,84,63
2011-08-14,19.7000007629395,30,24.8500003814697,0,40,83,64
2011-08-15,19.5,32.0999984741211,25.7999992370605,0,39,88,64
2011-08-16,18.3999996185303,31.6000003814697,25,0,42,81,62
2011-08-17,19,30.3999996185303,24.7000007629395,0,46,82,67
2011-08-18,19.1000003814697,30.5,24.7999992370605,0,35,90,64
2011-08-19,19.8999996185303,32.7999992370605,26.3500003814697,0,33,81,60
2011-08-20,19.2000007629395,32.7999992370605,26,0,32,83,61
2011-08-21,18.7000007629395,33.9000015258789,26.2999992370605,0,24,78,51
2011-08-22,18.8999996185303,33.5999984741211,26.25,0,32,73,51
2011-08-23,20.6000003814697,34.9000015258789,27.75,0,24,78,52
2011-08-24,19.7000007629395,32.5999984741211,26.1499996185303,0,29,84,56
2011-08-25,22.6000003814697,30.7000007629395,26.6499996185303,0,54,85,68
2011-08-26,23.2000007629395,31.2999992370605,27.25,0,49,75,59
2011-08-27,14.6000003814697,25.6000003814697,20.1000003814697,0,32,83,52
2011-08-28,15.3999996185303,28.5,21.9500007629395,0,25,63,48
2011-08-29,13.6999998092651,30.7000007629395,22.2000007629395,0,19,82,52
2011-08-30,15.6999998092651,29.7999992370605,22.75,0,22,77,52
2011-08-31,16.2999992370605,30.2999992370605,23.2999992370605,0,40,81,64
2011-09-01,19.7000007629395,30.7000007629395,25.2000007629395,0,36,81,58
2011-09-02,20.7000007629395,32.5,26.6000003814697,0,31,76,59
2011-09-03,21.2000007629395,29.5,25.3500003814697,0,66,78,72
2011-09-04,21.7999992370605,26,23.8999996185303,7,60,92,76
2011-09-05,20,27.7000007629395,23.8500003814697,0,37,91,64
2011-09-06,17.3999996185303,28,22.7000007629395,0,30,71,51
2011-09-07,15.3000001907349,29,22.1499996185303,0,34,88,61
2011-09-08,20.7999992370605,30.6000003814697,25.7000007629395,0,30,69,50
2011-09-09,19,29.7999992370605,24.3999996185303,0,31,78,50
2011-09-10,18.3999996185303,28.5,23.4500007629395,0,56,89,72
2011-09-11,17.2000007629395,30.7999992370605,24,0.200000002980232,28,91,71
2011-09-12,19.8999996185303,30.8999996185303,25.3999996185303,0,23,92,57
2011-09-13,15,30.2999992370605,22.6499996185303,0,33,73,52
2011-09-14,16,30.2999992370605,23.1499996185303,0,39,84,62
2011-09-15,14.8000001907349,29.2000007629395,22,0,50,83,70
2011-09-16,15.6000003814697,28.8999996185303,22.25,0,42,82,63
2011-09-17,19.7000007629395,28.6000003814697,24.1499996185303,0,55,88,74
2011-09-18,19.8999996185303,20.1000003814697,20,0,58,90,76
2011-09-19,13.8000001907349,22.3999996185303,18.1000003814697,0,37,69,55
2011-09-20,15.1000003814697,25.3999996185303,20.25,0,27,68,50
2011-09-21,10.1000003814697,26.3999996185303,18.25,0,31,81,60
2011-09-22,10.8999996185303,28.6000003814697,19.75,0,29,90,60
2011-09-23,11.8999996185303,28,19.9500007629395,0,22,83,58
2011-09-24,12.8999996185303,27.7000007629395,20.2999992370605,0,28,79,59
2011-09-25,18,25.7999992370605,21.8999996185303,4.80000019073486,55,86,73
2011-09-26,15.8999996185303,29.1000003814697,22.5,0,34,89,70
2011-09-27,15.6000003814697,29,22.2999992370605,0.200000002980232,34,87,66
2011-09-28,15.6000003814697,29.5,22.5499992370605,0,30,79,59
2011-09-29,15.3000001907349,28.7999992370605,22.0499992370605,0,31,78,58
2011-09-30,14.5,28.6000003814697,21.5499992370605,0,31,84,60
2011-10-01,14.6999998092651,28.7000007629395,21.7000007629395,0,35,87,64
2011-10-02,14.6999998092651,28.3999996185303,21.5499992370605,0.200000002980232,39,91,72
2011-10-03,14.1000003814697,28.5,21.2999992370605,0,41,88,68
2011-10-04,14,30,22,0.200000002980232,22,92,62
2011-10-05,12.8999996185303,27.7000007629395,20.2999992370605,0.200000002980232,32,87,67
2011-10-06,13,26.2000007629395,19.6000003814697,0,45,91,70
2011-10-07,16.2000007629395,19.6000003814697,17.8999996185303,0,31,68,49
2011-10-08,12.6999998092651,19.3999996185303,16.0499992370605,0,37,67,55
2011-10-09,12.8000001907349,21.2000007629395,17,0,42,67,55
2011-10-10,14.5,26.1000003814697,20.2999992370605,0,45,77,62
2011-10-11,12.3000001907349,27.8999996185303,20.1000003814697,0,33,87,61
2011-10-12,10.6000003814697,28.6000003814697,19.6000003814697,0,25,83,55
2011-10-13,15.6000003814697,24.2999992370605,19.9500007629395,0,37,65,56
2011-10-14,10.1000003814697,24.2000007629395,17.1499996185303,0,43,83,69
2011-10-15,11.6999998092651,21.8999996185303,16.7999992370605,0,43,90,70
2011-10-16,9.89999961853027,21.7000007629395,15.8000001907349,0.200000002980232,45,89,73
2011-10-17,9.5,21.2000007629395,15.3500003814697,0.200000002980232,53,90,75
2011-10-18,10.1999998092651,22.2999992370605,16.25,0,62,91,76
2011-10-19,15.8999996185303,21.8999996185303,18.8999996185303,0.200000002980232,67,81,76
2011-10-20,10.3999996185303,15.6000003814697,13,0,42,69,55
2011-10-21,3.59999990463257,19.8999996185303,11.75,0,38,77,60
2011-10-22,11.3999996185303,19.1000003814697,15.25,0,35,61,51
2011-10-23,11.6999998092651,19.2999992370605,15.5,0,43,70,54
2011-10-24,12.8999996185303,21.1000003814697,17,0.800000011920929,46,77,62
