Date,TemperatureMin,TemperatureMax,TemperatureMoyenne,Precipitations,HygrometrieMin,HygrometrieMax,HygrometrieMoyenne
2007-12-15,-1.70000004768372,2.79999995231628,0.550000011920929,0,64,87.9000015258789,75.9499969482422
2007-12-16,-3.29999995231628,2.70000004768372,-0.300000011920929,0,54.5,84.0999984741211,69.3000030517578
2007-12-17,-4.90000009536743,3.20000004768372,-0.850000023841858,0,60.2999992370605,86.5999984741211,73.4499969482422
2007-12-18,-3.70000004768372,3.5,-0.100000001490116,0,60.7999992370605,84.6999969482422,72.75
2007-12-19,-6,4.40000009536743,-0.800000011920929,0,53.4000015258789,93.4000015258789,73.4000015258789
2007-12-20,-6,4.69999980926514,-0.649999976158142,0,54.9000015258789,100,77.4499969482422
2007-12-21,-5,4.59999990463257,-0.200000002980232,0,51.5,100,75.75
2007-12-22,-4.19999980926514,5.59999990463257,0.699999988079071,0,72.0999984741211,100,86.0500030517578
2007-12-23,-0.400000005960464,7.40000009536743,3.5,0,65,100,82.5
2007-12-24,-5.30000019073486,5.30000019073486,0,0,64,100,82
2007-12-25,-5.69999980926514,6.69999980926514,0.5,0,60.2999992370605,100,80.1500015258789
2007-12-26,-3.90000009536743,5.90000009536743,1,0,74.3000030517578,100,87.1500015258789
2007-12-27,-3.59999990463257,4,0.200000002980232,0,63.2000007629395,100,81.5999984741211
2007-12-28,-3.29999995231628,6.80000019073486,1.75,0,56,100,78
2007-12-29,-3.5,8.10000038146973,2.29999995231628,0.400000005960464,52.4000015258789,100,76.1999969482422
2007-12-30,1.5,6.40000009536743,3.95000004768372,2.59999990463257,72.8000030517578,94.5,83.6500015258789
2007-12-31,-2.79999995231628,3.5,0.349999994039536,0,65.5,94.1999969482422,79.8499984741211
2008-01-01,-3.40000009536743,4.09999990463257,0.349999994039536,0,63.4000015258789,94.9000015258789,79.1500015258789
2008-01-02,-4.5,7.30000019073486,1.39999997615814,0,54.5,97,75.75
2008-01-03,-1.20000004768372,4.09999990463257,1.45000004768372,0.699999988079071,64.5999984741211,93.5999984741211,79.0999984741211
2008-01-04,1.29999995231628,6.30000019073486,3.79999995231628,2.09999990463257,74.8000030517578,92.4000015258789,83.5999984741211
2008-01-05,2.79999995231628,9.10000038146973,5.94999980926514,11.6999998092651,74.3000030517578,100,87.1500015258789
2008-01-06,4.69999980926514,11,7.84999990463257,17.8999996185303,87.9000015258789,100,93.9499969482422
2008-01-07,6.19999980926514,9.69999980926514,7.94999980926514,13,94.6999969482422,97.3000030517578,96
2008-01-08,-1.89999997615814,6.80000019073486,2.45000004768372,0,73.9000015258789,97.1999969482422,85.5500030517578
2008-01-09,-2.29999995231628,7.09999990463257,2.40000009536743,1.5,80.5,95.8000030517578,88.1500015258789
2008-01-10,-1.5,9.5,4,0,80.9000015258789,97.1999969482422,89.0500030517578
2008-01-11,2.20000004768372,17.2999992370605,9.75,0.200000002980232,44.9000015258789,91.8000030517578,68.3499984741211
2008-01-12,0.200000002980232,1.79999995231628,1,27.7999992370605,72.9000015258789,95.8000030517578,84.3499984741211
2008-01-13,-0.300000011920929,8.80000019073486,4.25,0,59,95.8000030517578,77.4000015258789
2008-01-14,0.300000011920929,4.40000009536743,2.34999990463257,12,86.6999969482422,95.1999969482422,90.9499969482422
2008-01-15,0.899999976158142,10.8999996185303,5.90000009536743,0,53,97.3000030517578,75.1500015258789
2008-01-16,7.30000019073486,10.1999998092651,8.75,7,44.0999984741211,94,69.0500030517578
2008-01-17,2.40000009536743,10.1999998092651,6.30000019073486,0,69.0999984741211,95.9000015258789,82.5
2008-01-18,4.5,12.8000001907349,8.64999961853027,1,65.9000015258789,95.8000030517578,80.8499984741211
2008-01-19,3.09999990463257,15.1000003814697,9.10000038146973,0,55.0999984741211,95.9000015258789,75.5
2008-01-20,-1.70000004768372,12.1999998092651,5.25,0,55.0999984741211,95.6999969482422,75.4000015258789
2008-01-21,-2.79999995231628,10.3000001907349,3.75,0,59.9000015258789,95.6999969482422,77.8000030517578
2008-01-22,1.79999995231628,7.90000009536743,4.84999990463257,11.6000003814697,64.0999984741211,95.1999969482422,79.6500015258789
2008-01-23,-4.5,4.80000019073486,0.150000005960464,0,59.4000015258789,89.5,74.4499969482422
2008-01-24,-4.40000009536743,9.80000019073486,2.70000004768372,0,56,100,78
2008-01-25,0,8.39999961853027,4.19999980926514,0,68.0999984741211,95.0999984741211,81.5999984741211
2008-01-26,-3.5,8.10000038146973,2.29999995231628,0,56.2999992370605,98.5,77.4000015258789
2008-01-27,-3.59999990463257,7.59999990463257,2,0,59.0999984741211,99.3000030517578,79.1999969482422
2008-01-28,-3.40000009536743,8.69999980926514,2.65000009536743,0,57.4000015258789,99.3000030517578,78.3499984741211
2008-01-29,-2.79999995231628,13.3999996185303,5.30000019073486,0,57.7999992370605,100,78.9000015258789
2008-01-30,1.60000002384186,9,5.30000019073486,0.400000005960464,74.8000030517578,94.5,84.6500015258789
2008-01-31,0.899999976158142,6.30000019073486,3.59999990463257,0,70.1999969482422,87.1999969482422,78.6999969482422
2008-02-01,-2.90000009536743,8.69999980926514,2.90000009536743,2,73.6999969482422,95,84.3499984741211
2008-02-02,3.70000004768372,6.59999990463257,5.15000009536743,11.3999996185303,74.8000030517578,98.5,86.6500015258789
2008-02-03,-6.40000009536743,7.80000019073486,0.699999988079071,0.200000002980232,51.2000007629395,99.1999969482422,75.1999969482422
2008-02-04,3,6.19999980926514,4.59999990463257,17.2999992370605,67.1999969482422,91.6999969482422,79.4499969482422
2008-02-05,-6.09999990463257,7.30000019073486,0.600000023841858,0,49.0999984741211,100,74.5500030517578
2008-02-06,1.89999997615814,11.8000001907349,6.84999990463257,0.600000023841858,68.4000015258789,99.3000030517578,83.8499984741211
2008-02-07,-1.70000004768372,8.5,3.40000009536743,0,54.9000015258789,99.3000030517578,77.0999984741211
2008-02-08,-3.70000004768372,10.6000003814697,3.45000004768372,0,50.0999984741211,97.8000030517578,73.9499969482422
2008-02-09,-2.40000009536743,11.3000001907349,4.44999980926514,0,51,97.8000030517578,74.4000015258789
2008-02-10,-1.89999997615814,10.6000003814697,4.34999990463257,0,53.9000015258789,98.5,76.1999969482422
2008-02-11,-2.79999995231628,10.8999996185303,4.05000019073486,0,49.0999984741211,97.8000030517578,73.4499969482422
2008-02-12,-3.79999995231628,9.89999961853027,3.04999995231628,0,46.4000015258789,95.5999984741211,71
2008-02-13,-4.90000009536743,10.3000001907349,2.70000004768372,0,44.7999992370605,99.3000030517578,72.0500030517578
2008-02-14,-4.80000019073486,9.5,2.34999990463257,0,45.5999984741211,98.5,72.0500030517578
2008-02-15,-3.59999990463257,9.39999961853027,2.90000009536743,0,49.0999984741211,97.0999984741211,73.0999984741211
2008-02-16,-3.29999995231628,9.69999980926514,3.20000004768372,0,49.9000015258789,96.4000015258789,73.1500015258789
2008-02-17,-3.20000004768372,9.60000038146973,3.20000004768372,0,54,95.5999984741211,74.8000030517578
2008-02-18,-3.29999995231628,10.1000003814697,3.40000009536743,0,48.9000015258789,96.3000030517578,72.5999984741211
2008-02-19,-4.40000009536743,10.6000003814697,3.09999990463257,0,47.2999992370605,98.5,72.9000015258789
2008-02-20,-3.20000004768372,10.1999998092651,3.5,0,51.0999984741211,94.9000015258789,73
2008-02-21,0.200000002980232,12.1999998092651,6.19999980926514,0.100000001490116,57.9000015258789,99.3000030517578,78.5999984741211
2008-02-22,0.899999976158142,12.3000001907349,6.59999990463257,0,57.9000015258789,96.5,77.1999969482422
2008-02-23,1.39999997615814,16.1000003814697,8.75,0,51.2999992370605,99.3000030517578,75.3000030517578
2008-02-24,-0.600000023841858,16.1000003814697,7.75,0,45.5,99.3000030517578,72.4000015258789
2008-02-25,-1.70000004768372,13.5,5.90000009536743,0,52.7000007629395,98.5,75.5999984741211
2008-02-26,4.19999980926514,14.8999996185303,9.55000019073486,1.39999997615814,63.2000007629395,99.3000030517578,81.25
2008-02-27,6.90000009536743,14.6000003814697,10.75,1.5,62.5999984741211,95.3000030517578,78.9499969482422
2008-02-28,3.09999990463257,15.6000003814697,9.35000038146973,0,51.7999992370605,95.8000030517578,73.8000030517578
2008-02-29,2.79999995231628,15.6000003814697,9.19999980926514,0,57.9000015258789,98.5999984741211,78.25
2008-03-01,5.40000009536743,11.8999996185303,8.64999961853027,4.19999980926514,70.8000030517578,95.9000015258789,83.3499984741211
2008-03-02,2.09999990463257,14.1999998092651,8.14999961853027,0.200000002980232,54.7999992370605,97.9000015258789,76.3499984741211
2008-03-03,0.800000011920929,13.3000001907349,7.05000019073486,2.20000004768372,55.7999992370605,99.3000030517578,77.5500030517578
2008-03-04,1.39999997615814,8.60000038146973,5,2.40000009536743,51.7000007629395,95.0999984741211,73.4000015258789
2008-03-06,-2.29999995231628,5.40000009536743,1.54999995231628,0,42.7000007629395,77.8000030517578,60.25
2008-03-07,-1.60000002384186,6.09999990463257,2.25,0,48.7999992370605,78.9000015258789,63.8499984741211
2008-03-08,1.39999997615814,10.1000003814697,5.75,0,57.2999992370605,87.9000015258789,72.5999984741211
2008-03-09,0.100000001490116,12,6.05000019073486,4.69999980926514,55,99.3000030517578,77.1500015258789
2008-03-10,4.69999980926514,11,7.84999990463257,9,59,89.5,74.25
2008-03-11,1.39999997615814,8.89999961853027,5.15000009536743,21.6000003814697,65.9000015258789,91.0999984741211,78.5
2008-03-12,6.40000009536743,11.8999996185303,9.14999961853027,17.2000007629395,72.3000030517578,93.3000030517578,82.8000030517578
2008-03-13,2.70000004768372,11.3000001907349,7,0,51.7999992370605,85.5,68.6500015258789
2008-03-14,1.20000004768372,16.7000007629395,8.94999980926514,0,46.4000015258789,97.9000015258789,72.1500015258789
2008-03-15,-1.5,16.2000007629395,7.34999990463257,7.40000009536743,42.0999984741211,97.8000030517578,69.9499969482422
2008-03-16,4.5,12.6999998092651,8.60000038146973,20.6000003814697,63.0999984741211,93.1999969482422,78.1500015258789
2008-03-17,5.19999980926514,10.6999998092651,7.94999980926514,13.5,70.0999984741211,89.4000015258789,79.75
2008-03-18,4.5,11.3999996185303,7.94999980926514,0,53,88.0999984741211,70.5500030517578
2008-03-19,-2.70000004768372,9,3.15000009536743,0,43.5,89.4000015258789,66.4499969482422
2008-03-20,-0.100000001490116,9.19999980926514,4.55000019073486,0,43.7999992370605,81.5,62.6500015258789
2008-03-21,2.09999990463257,5.40000009536743,3.75,45.0999984741211,74.6999969482422,90.5,82.5999984741211
2008-03-22,-2.79999995231628,7.80000019073486,2.5,1.70000004768372,50.4000015258789,97.8000030517578,74.0999984741211
2008-03-23,-3.40000009536743,5.69999980926514,1.14999997615814,1.70000004768372,52.0999984741211,97.8000030517578,74.9499969482422
2008-03-24,-3.40000009536743,5.19999980926514,0.899999976158142,8.80000019073486,58.0999984741211,90.8000030517578,74.4499969482422
2008-03-25,1,9,5,2.40000009536743,52.2000007629395,86.6999969482422,69.4499969482422
2008-03-26,-4.69999980926514,11.8000001907349,3.54999995231628,1.89999997615814,42.2999992370605,97,69.6500015258789
2008-03-27,4.30000019073486,10,7.15000009536743,7,56.9000015258789,88.0999984741211,72.5
2008-03-28,-1.70000004768372,13,5.65000009536743,0.5,42.4000015258789,97.0999984741211,69.75
2008-03-29,5.40000009536743,16.7999992370605,11.1000003814697,0,37.7999992370605,90.6999969482422,64.25
2008-03-30,-2.09999990463257,16.3999996185303,7.15000009536743,1.70000004768372,37.4000015258789,96.4000015258789,66.9000015258789
2008-03-31,6.09999990463257,11.1000003814697,8.60000038146973,7.09999990463257,68.6999969482422,89.5,79.0999984741211
2008-04-01,2.90000009536743,14.1999998092651,8.55000019073486,0,51.5,97.1999969482422,74.3499984741211
2008-04-02,4.19999980926514,14.5,9.35000038146973,0.100000001490116,49.0999984741211,91.3000030517578,70.1999969482422
2008-04-03,7.5,12.3999996185303,9.94999980926514,0.300000011920929,53.2999992370605,83,68.1500015258789
2008-04-04,1.29999995231628,14,7.65000009536743,0,41.5,85.9000015258789,63.7000007629395
2008-04-05,1.10000002384186,15.6000003814697,8.35000038146973,0.5,42,93.0999984741211,67.5500030517578
2008-04-06,7.09999990463257,13.3000001907349,10.1999998092651,3.70000004768372,53.5999984741211,88.4000015258789,71
2008-04-07,1.79999995231628,10.8999996185303,6.34999990463257,0.300000011920929,36,84.6999969482422,60.3499984741211
2008-04-08,3.59999990463257,11,7.30000019073486,5.59999990463257,75.1999969482422,89.5999984741211,82.4000015258789
2008-04-09,5.40000009536743,14.8999996185303,10.1499996185303,3.40000009536743,68.0999984741211,92.6999969482422,80.4000015258789
2008-04-10,8.5,17.1000003814697,12.8000001907349,21.3999996185303,63.7000007629395,92.8000030517578,78.25
2008-04-11,7.90000009536743,12.3000001907349,10.1000003814697,26.1000003814697,75.9000015258789,98,86.9499969482422
2008-04-12,4.5,13.8000001907349,9.14999961853027,0,52.0999984741211,86.4000015258789,69.25
2008-04-13,1.60000002384186,17,9.30000019073486,1.20000004768372,38.4000015258789,96.5,67.4499969482422
2008-04-14,6,11.3000001907349,8.64999961853027,23.6000003814697,59.2999992370605,90.0999984741211,74.6999969482422
2008-04-15,6,13.1999998092651,9.60000038146973,1.39999997615814,46.2999992370605,85.1999969482422,65.75
2008-04-16,-2.20000004768372,14.8000001907349,6.30000019073486,0,36.5999984741211,97.0999984741211,66.8499984741211
2008-04-17,4.09999990463257,15.8000001907349,9.94999980926514,4,53.7000007629395,97.9000015258789,75.8000030517578
2008-04-18,6.59999990463257,18.7000007629395,12.6499996185303,6.69999980926514,46.7000007629395,90.8000030517578,68.75
2008-04-19,8,18.7000007629395,13.3500003814697,1.29999995231628,42.2999992370605,89.6999969482422,66
2008-04-20,6.19999980926514,17.2999992370605,11.75,3.20000004768372,50.5,87,68.75
2008-04-21,9.30000019073486,13.8000001907349,11.5500001907349,5.5,69.8000030517578,88,78.9000015258789
2008-04-22,9.5,14.3999996185303,11.9499998092651,3.09999990463257,68.4000015258789,89.8000030517578,79.0999984741211
2008-04-23,9.80000019073486,17.7000007629395,13.75,0.400000005960464,56.0999984741211,87.4000015258789,71.75
2008-04-24,9.5,18.7999992370605,14.1499996185303,0,51.2999992370605,90.4000015258789,70.8499984741211
2008-04-25,9.10000038146973,20.2999992370605,14.6999998092651,0,45.0999984741211,86.0999984741211,65.5999984741211
2008-04-26,8.30000019073486,22.1000003814697,15.1999998092651,0,39.2999992370605,79.8000030517578,59.5499992370605
2008-04-27,8.39999961853027,22.6000003814697,15.5,0,45.5,97.3000030517578,71.4000015258789
2008-04-28,10.8999996185303,17.1000003814697,14,13.3000001907349,62.2000007629395,86.3000030517578,74.25
2008-04-29,9.5,18.7000007629395,14.1000003814697,0.899999976158142,46.2000007629395,86.8000030517578,66.5
2008-04-30,6.19999980926514,12.6999998092651,9.44999980926514,10.8000001907349,74,92.1999969482422,83.0999984741211
2008-05-01,6.30000019073486,20.1000003814697,13.1999998092651,0,38.2000007629395,85.1999969482422,61.7000007629395
2008-05-02,7.5,22.7999992370605,15.1499996185303,0,38.2000007629395,97.3000030517578,67.75
2008-05-03,9.19999980926514,25.1000003814697,17.1499996185303,0,39.7000007629395,98,68.8499984741211
2008-05-04,10,25,17.5,0,39.0999984741211,85.6999969482422,62.4000015258789
2008-05-05,12.5,24.7999992370605,18.6499996185303,0.100000001490116,47.5999984741211,98,72.8000030517578
2008-05-06,13,21.2000007629395,17.1000003814697,1,55.5999984741211,92.4000015258789,74
2008-05-07,10.8000001907349,23.3999996185303,17.1000003814697,0,49.2000007629395,97.4000015258789,73.3000030517578
2008-05-08,10.6999998092651,24.1000003814697,17.3999996185303,0,47.0999984741211,98,72.5500030517578
2008-05-09,10.8000001907349,24.1000003814697,17.4500007629395,0,46.2000007629395,91.6999969482422,68.9499969482422
2008-05-10,12.6999998092651,25.1000003814697,18.8999996185303,0,45.2999992370605,91.1999969482422,68.25
2008-05-11,11.3999996185303,22.6000003814697,17,2.40000009536743,48.9000015258789,92.3000030517578,70.5999984741211
2008-05-12,12.6000003814697,23.2999992370605,17.9500007629395,0.300000011920929,44.2000007629395,91.8000030517578,68
2008-05-13,12.8999996185303,22.7999992370605,17.8500003814697,0.300000011920929,48.7000007629395,88.9000015258789,68.8000030517578
2008-05-14,12.1999998092651,23.7999992370605,18,0.100000001490116,47.4000015258789,94.9000015258789,71.1500015258789
2008-05-15,13.3000001907349,18.2999992370605,15.8000001907349,1.79999995231628,67.9000015258789,88.9000015258789,78.4000015258789
2008-05-16,12.6000003814697,21.7999992370605,17.2000007629395,3,55.2999992370605,88.1999969482422,71.75
2008-05-17,12.8000001907349,20,16.3999996185303,9.89999961853027,66.9000015258789,91.8000030517578,79.3499984741211
2008-05-18,13.3999996185303,19.7000007629395,16.5499992370605,2,59.7999992370605,89.5,74.6500015258789
2008-05-19,11.6999998092651,21.2999992370605,16.5,0,50.9000015258789,88.1999969482422,69.5500030517578
2008-05-20,13,18,15.5,0.300000011920929,66.8000030517578,85.4000015258789,76.0999984741211
2008-05-21,12.1999998092651,18.5,15.3500003814697,0,60.5999984741211,85.4000015258789,73
2008-05-22,12,22,17,0,47.2000007629395,88.8000030517578,68
2008-05-23,11.1999998092651,24.2000007629395,17.7000007629395,0,44.0999984741211,89.3000030517578,66.6999969482422
2008-05-24,14.6000003814697,24,19.2999992370605,1.10000002384186,51.2999992370605,87.8000030517578,69.5500030517578
2008-05-25,14.8999996185303,23.5,19.2000007629395,4.09999990463257,59.9000015258789,87.9000015258789,73.9000015258789
2008-05-26,16,26.7000007629395,21.3500003814697,2.20000004768372,49.5,85.1999969482422,67.3499984741211
2008-05-27,15.8999996185303,29.7999992370605,22.8500003814697,0.699999988079071,42.0999984741211,84.5999984741211,63.3499984741211
2008-05-28,16,25.7999992370605,20.8999996185303,0.800000011920929,48.9000015258789,86.8000030517578,67.8499984741211
2008-05-29,15.8000001907349,22.7999992370605,19.2999992370605,26.3999996185303,65,91.5,78.25
2008-05-30,16.1000003814697,20.7999992370605,18.4500007629395,26,74.8000030517578,93.1999969482422,84
2008-05-31,14.8999996185303,24.6000003814697,19.75,0.200000002980232,52.9000015258789,89,70.9499969482422
2008-06-01,15.1000003814697,25,20.0499992370605,2.29999995231628,59.7000007629395,89,74.3499984741211
2008-06-02,16.1000003814697,21.6000003814697,18.8500003814697,12.1000003814697,68.0999984741211,88.5999984741211,78.3499984741211
2008-06-03,14,22.5,18.25,2.59999990463257,57.7000007629395,93.6999969482422,75.6999969482422
2008-06-04,15.6000003814697,18.2999992370605,16.9500007629395,9.5,81.5,94.9000015258789,88.1999969482422
2008-06-05,14.5,18.3999996185303,16.4500007629395,6.30000019073486,76.9000015258789,92.5,84.6999969482422
2008-06-06,13.6999998092651,17,15.3500003814697,13.3000001907349,81.4000015258789,98.0999984741211,89.75
2008-06-07,11.8999996185303,15.8000001907349,13.8500003814697,12.6999998092651,82.3000030517578,94.1999969482422,88.25
2008-06-08,11.6999998092651,20.7999992370605,16.25,0.5,64.9000015258789,90.6999969482422,77.8000030517578
2008-06-09,15,26,20.5,1.60000002384186,52.7999992370605,92,72.4000015258789
2008-06-10,15.8999996185303,25.6000003814697,20.75,4.19999980926514,56.2000007629395,91.4000015258789,73.8000030517578
2008-06-11,15.3000001907349,25.7000007629395,20.5,4.09999990463257,53,96.8000030517578,74.9000015258789
2008-06-12,15.8999996185303,23.7000007629395,19.7999992370605,0.600000023841858,51,88.5,69.75
2008-06-13,13.3999996185303,19.7999992370605,16.6000003814697,0.699999988079071,51.7000007629395,85.5,68.5999984741211
2008-06-14,11,20.5,15.75,0,47.7999992370605,84.6999969482422,66.25
2008-06-15,10.6999998092651,18.3999996185303,14.5500001907349,2.29999995231628,62.2999992370605,89.4000015258789,75.8499984741211
2008-06-16,13.8000001907349,18.7999992370605,16.2999992370605,33.5,71.6999969482422,93.8000030517578,82.75
2008-06-17,13.1000003814697,20.8999996185303,17,13.1000003814697,67.5,92.5999984741211,80.0500030517578
2008-06-18,14.6999998092651,25.6000003814697,20.1499996185303,0,50.5,91.4000015258789,70.9499969482422
2008-06-19,14.6000003814697,29.2000007629395,21.8999996185303,0,41.9000015258789,94.4000015258789,68.1500015258789
2008-06-20,14.8000001907349,29.7000007629395,22.25,0,44.9000015258789,90.8000030517578,67.8499984741211
2008-06-21,15.8999996185303,32.5999984741211,24.25,0,42.5999984741211,95.0999984741211,68.8499984741211
2008-06-22,16.7999992370605,33.2999992370605,25.0499992370605,0,43.4000015258789,97.5,70.4499969482422
2008-06-23,17.2000007629395,34.0999984741211,25.6499996185303,0,39.9000015258789,95.0999984741211,67.5
2008-06-24,17.6000003814697,33.4000015258789,25.5,0,42.2999992370605,95.6999969482422,69
2008-06-25,18,32.5999984741211,25.2999992370605,0,45,93.4000015258789,69.1999969482422
2008-06-26,17.7999992370605,29.8999996185303,23.8500003814697,0,50.2999992370605,88.8000030517578,69.5500030517578
2008-06-27,16.5,29.3999996185303,22.9500007629395,0,46.5,91.5,69
2008-06-28,15.1999998092651,30,22.6000003814697,0,45.7999992370605,88.5999984741211,67.1999969482422
2008-06-29,16.8999996185303,31.7999992370605,24.3500003814697,0.200000002980232,46.5999984741211,89.3000030517578,67.9499969482422
2008-06-30,17.6000003814697,29.1000003814697,23.3500003814697,0,53.7000007629395,91,72.3499984741211
2008-07-01,17.2999992370605,31.6000003814697,24.4500007629395,0,46.2000007629395,89.9000015258789,68.0500030517578
2008-07-02,17.2000007629395,31.2999992370605,24.25,0.5,45.9000015258789,92.6999969482422,69.3000030517578
2008-07-03,19.2999992370605,22.2999992370605,20.7999992370605,20.6000003814697,79.4000015258789,98.6999969482422,89.0500030517578
2008-07-04,12.5,26.5,19.5,0,45.0999984741211,96.1999969482422,70.6500015258789
2008-07-05,15.1000003814697,29.7000007629395,22.3999996185303,0,45.7000007629395,94.4000015258789,70.0500030517578
2008-07-06,16.2999992370605,26.5,21.3999996185303,31.1000003814697,58.7000007629395,91,74.8499984741211
2008-07-07,14.8000001907349,25.2999992370605,20.0499992370605,0.400000005960464,48.7999992370605,92,70.4000015258789
2008-07-08,14.3000001907349,24.7999992370605,19.5499992370605,0,47.7000007629395,87.9000015258789,67.8000030517578
2008-07-09,13.1000003814697,27.6000003814697,20.3500003814697,0,42.9000015258789,90.6999969482422,66.8000030517578
2008-07-10,14.1999998092651,30.8999996185303,22.5499992370605,0,40.7999992370605,98.0999984741211,69.4499969482422
2008-07-11,16.2999992370605,29,22.6499996185303,12.5,51,96.9000015258789,73.9499969482422
2008-07-12,17.3999996185303,23.7000007629395,20.5499992370605,25.7999992370605,68.0999984741211,93.3000030517578,80.6999969482422
2008-07-13,15.3000001907349,21.2000007629395,18.25,14.6000003814697,64.9000015258789,93.1999969482422,79.0500030517578
2008-07-14,14,20.7000007629395,17.3500003814697,2.59999990463257,57.2999992370605,86.1999969482422,71.75
2008-07-15,12,26.8999996185303,19.4500007629395,0,44.9000015258789,93.0999984741211,69
2008-07-16,14.1000003814697,29.2999992370605,21.7000007629395,0,46.5,96.1999969482422,71.3499984741211
2008-07-17,15.8999996185303,25.2000007629395,20.5499992370605,0,60.2000007629395,90.9000015258789,75.5500030517578
2008-07-18,15.5,25.3999996185303,20.4500007629395,0,51.4000015258789,88,69.6999969482422
2008-07-19,13.6999998092651,30.6000003814697,22.1499996185303,0,43.7000007629395,96.1999969482422,69.9499969482422
2008-07-20,15.6999998092651,26.8999996185303,21.2999992370605,12.6999998092651,59.9000015258789,97.5,78.6999969482422
2008-07-21,13.8999996185303,23.2999992370605,18.6000003814697,0,47.5999984741211,86.1999969482422,66.9000015258789
2008-07-22,11.5,22.7000007629395,17.1000003814697,0,48.7000007629395,84.8000030517578,66.75
2008-07-23,12.3999996185303,26.7000007629395,19.5499992370605,0,46.0999984741211,90.6999969482422,68.4000015258789
2008-07-24,13.6999998092651,29.8999996185303,21.7999992370605,0,43.5,97.5,70.5
2008-07-25,15.1000003814697,30.1000003814697,22.6000003814697,0.100000001490116,48.2000007629395,96.3000030517578,72.25
2008-07-26,17,24.2000007629395,20.6000003814697,5.40000009536743,69,93.3000030517578,81.1500015258789
2008-07-27,16.3999996185303,27.7999992370605,22.1000003814697,0,56.5,93.3000030517578,74.9000015258789
2008-07-28,16,31.2000007629395,23.6000003814697,0,47.9000015258789,97.5,72.6999969482422
2008-07-29,17.2000007629395,29.8999996185303,23.5499992370605,0.300000011920929,53.9000015258789,97.5,75.6999969482422
2008-07-30,16.7000007629395,31.2000007629395,23.9500007629395,0,50.4000015258789,98.0999984741211,74.25
2008-07-31,17,33.2000007629395,25.1000003814697,0,43.5999984741211,98.0999984741211,70.8499984741211
2008-08-01,16.6000003814697,26.5,21.5499992370605,4.5,61,97.5,79.25
2008-08-02,16.7000007629395,28,22.3500003814697,0,54.5,93.3000030517578,73.9000015258789
2008-08-03,16.1000003814697,29.8999996185303,23,0,49.4000015258789,92.6999969482422,71.0500030517578
2008-08-04,15.8000001907349,32.0999984741211,23.9500007629395,0,44.5999984741211,98.0999984741211,71.3499984741211
2008-08-05,16.7999992370605,30.6000003814697,23.7000007629395,0,50.7999992370605,92.6999969482422,71.75
2008-08-06,16.1000003814697,32.7999992370605,24.4500007629395,0,45.0999984741211,98.6999969482422,71.9000015258789
2008-08-07,16.1000003814697,28.2999992370605,22.2000007629395,12.6000003814697,58.2999992370605,97.5,77.9000015258789
2008-08-08,15.8000001907349,23.8999996185303,19.8500003814697,0.400000005960464,57.7000007629395,96.9000015258789,77.3000030517578
2008-08-09,13.8000001907349,25.8999996185303,19.8500003814697,0,51.2000007629395,92.5,71.8499984741211
2008-08-10,13.1000003814697,29.8999996185303,21.5,0,46,98.0999984741211,72.0500030517578
2008-08-11,15,26.2000007629395,20.6000003814697,4,62.0999984741211,98.0999984741211,80.0999984741211
2008-08-12,19,26.6000003814697,22.7999992370605,39.4000015258789,64.0999984741211,92.8000030517578,78.4499969482422
2008-08-13,14.3000001907349,26.8999996185303,20.6000003814697,0,46.7000007629395,96.8000030517578,71.75
2008-08-14,12,23.2999992370605,17.6499996185303,1,54.2000007629395,93.6999969482422,73.9499969482422
2008-08-15,15,17.1000003814697,16.0499992370605,10.8000001907349,82.3000030517578,97.4000015258789,89.8499984741211
2008-08-16,11.6999998092651,24.5,18.1000003814697,0,52.0999984741211,90,71.0500030517578
2008-08-17,13.3999996185303,24.6000003814697,19,0,54.5,98.6999969482422,76.5999984741211
2008-08-18,11.5,27.3999996185303,19.4500007629395,0,46.4000015258789,98.0999984741211,72.25
2008-08-19,14,26.8999996185303,20.4500007629395,3.90000009536743,52.2999992370605,98.0999984741211,75.1999969482422
2008-08-20,15.8000001907349,23.2000007629395,19.5,0.699999988079071,59.0999984741211,92.6999969482422,75.9000015258789
2008-08-21,11.8000001907349,26.3999996185303,19.1000003814697,0,48.9000015258789,98.0999984741211,73.5
2008-08-22,13.3999996185303,22.2999992370605,17.8500003814697,8.5,64.4000015258789,98.6999969482422,81.5500030517578
2008-08-23,13.1999998092651,21.1000003814697,17.1499996185303,0,61.7000007629395,91.3000030517578,76.5
2008-08-24,9.69999980926514,24.2000007629395,16.9500007629395,0,47.7999992370605,98,72.9000015258789
2008-08-25,12.3999996185303,25.2999992370605,18.8500003814697,0,54.9000015258789,98.6999969482422,76.8000030517578
2008-08-26,12.3000001907349,26,19.1499996185303,0,54.2000007629395,96.8000030517578,75.5
2008-08-27,13.6000003814697,26.8999996185303,20.25,0,55.9000015258789,99.4000015258789,77.6500015258789
2008-08-28,13.1999998092651,27,20.1000003814697,0,53.2000007629395,97.5,75.3499984741211
2008-08-29,13.3000001907349,28.3999996185303,20.8500003814697,0,52.5,99.4000015258789,75.9499969482422
2008-08-30,13.6000003814697,30.8999996185303,22.25,0,45.2000007629395,98.6999969482422,71.9499969482422
2008-08-31,14,28.7000007629395,21.3500003814697,1.10000002384186,47,98.6999969482422,72.8499984741211
