Date,TemperatureMin,TemperatureMax,TemperatureMoyenne,Precipitations,HygrometrieMin,HygrometrieMax,HygrometrieMoyenne
2019-11-15,3.20000004768372,5.19999980926514,4.19999980926514,0,81,92,88
2019-11-16,2.5,7.59999990463257,5.05000019073486,0,77,91,85
2019-11-17,2,8.39999961853027,5.19999980926514,0,66,96,83
2019-11-18,2.5,8.5,5.5,2.79999995231628,76,97,90
2019-11-19,0.800000011920929,8,4.40000009536743,0.200000002980232,64,97,87
2019-11-20,-1.39999997615814,6,2.29999995231628,0.200000002980232,74,95,88
2019-11-21,-1.39999997615814,7.09999990463257,2.84999990463257,0.200000002980232,82,95,91
2019-11-22,2.29999995231628,10.6000003814697,6.44999980926514,0.200000002980232,72,92,82
2019-11-23,7.59999990463257,11.6999998092651,9.64999961853027,1.79999995231628,73,90,82
2019-11-24,3.5,9.39999961853027,6.44999980926514,0,88,100,96
2019-11-25,5.69999980926514,11.3000001907349,8.5,0,80,97,90
2019-11-26,9,12,10.5,0.800000011920929,83,98,92
2019-11-27,9.80000019073486,11.3000001907349,10.5500001907349,13,82,97,89
2019-11-28,9.39999961853027,11.6000003814697,10.5,5.19999980926514,76,96,87
2019-11-29,6.59999990463257,9.10000038146973,7.84999990463257,3,71,97,88
2019-11-30,-0.699999988079071,7,3.15000009536743,0.400000005960464,76,99,91
2019-12-01,2.20000004768372,4.19999980926514,3.20000004768372,0,70,90,81
2019-12-02,-1.29999995231628,8.5,3.59999990463257,0.200000002980232,74,98,92
2019-12-03,-2.09999990463257,7.40000009536743,2.65000009536743,0.200000002980232,74,99,93
2019-12-04,-2.59999990463257,6.59999990463257,2,0.200000002980232,65,99,90
2019-12-05,-3.59999990463257,1.60000002384186,-1,0.200000002980232,95,100,98
2019-12-06,0.699999988079071,8.10000038146973,4.40000009536743,6.80000019073486,85,99,94
2019-12-07,7.90000009536743,10.1999998092651,9.05000019073486,0,72,87,81
2019-12-08,9,11.6999998092651,10.3500003814697,3.20000004768372,66,93,82
2019-12-09,6.19999980926514,8.19999980926514,7.19999980926514,5.80000019073486,70,92,80
2019-12-10,-0.699999988079071,7,3.15000009536743,0,74,91,81
2019-12-11,6.5,7.90000009536743,7.19999980926514,2,84,97,91
2019-12-12,0.300000011920929,5.09999990463257,2.70000004768372,5,84,97,91
2019-12-13,5.09999990463257,7.59999990463257,6.34999990463257,10.1999998092651,71,96,86
2019-12-14,5,9.30000019073486,7.15000009536743,5,64,94,81
2019-12-15,5.40000009536743,9.89999961853027,7.65000009536743,1.20000004768372,65,90,79
2019-12-16,4.30000019073486,8.60000038146973,6.44999980926514,1.39999997615814,87,98,94
2019-12-17,6.59999990463257,14.3000001907349,10.4499998092651,0.400000005960464,69,98,84
2019-12-18,4.5,7.80000019073486,6.15000009536743,0,87,98,92
2019-12-19,6.69999980926514,13,9.85000038146973,0,71,88,80
2019-12-20,10.5,12.5,11.5,13.3999996185303,69,93,81
2019-12-21,6.59999990463257,9.69999980926514,8.14999961853027,2,80,91,85
2019-12-22,7.5,9.19999980926514,8.35000038146973,4.59999990463257,79,95,89
2019-12-23,6.19999980926514,10.8000001907349,8.5,1.79999995231628,70,93,84
2019-12-24,6.40000009536743,12.1000003814697,9.25,5,72,97,87
2019-12-25,6.90000009536743,8,7.44999980926514,1,80,98,87
2019-12-26,0.899999976158142,7,3.95000004768372,2,86,99,94
2019-12-27,7,8.60000038146973,7.80000019073486,4.19999980926514,85,98,93
2019-12-28,5.19999980926514,8.30000019073486,6.75,0,80,97,91
2019-12-29,-0.899999976158142,4.69999980926514,1.89999997615814,0.200000002980232,73,95,85
2019-12-30,0.100000001490116,7.09999990463257,3.59999990463257,0,58,85,76
2019-12-31,0,6,3,0,70,96,86
2020-01-01,0.600000023841858,2.29999995231628,1.45000004768372,0,95,100,98
2020-01-02,1.60000002384186,7.09999990463257,4.34999990463257,0.200000002980232,88,100,97
2020-01-03,7.09999990463257,10.3000001907349,8.69999980926514,2.79999995231628,86,96,91
2020-01-04,1.39999997615814,8.5,4.94999980926514,0,75,95,87
2020-01-05,5.40000009536743,7.80000019073486,6.59999990463257,0,83,98,89
2020-01-06,4.69999980926514,7.5,6.09999990463257,0,70,95,84
2020-01-07,3.59999990463257,9.19999980926514,6.40000009536743,0,84,100,93
2020-01-08,7.19999980926514,12.1999998092651,9.69999980926514,0,92,99,97
2020-01-09,11,12.8999996185303,11.9499998092651,0,82,96,89
2020-01-10,7.90000009536743,7.90000009536743,7.90000009536743,0.300000011920929,80,93,87
2020-01-11,4.40000009536743,7.80000019073486,6.09999990463257,0,73,85,78
2020-01-12,4.80000019073486,11.1999998092651,8,0,73,92,83
2020-01-13,4.69999980926514,9.39999961853027,7.05000019073486,0,82,99,91
2020-01-14,9.10000038146973,11.8000001907349,10.4499998092651,0,79,95,83
2020-01-15,9.5,10.3999996185303,9.94999980926514,0.400000005960464,70,96,81
2020-01-16,1.79999995231628,11.1999998092651,6.5,0,75,100,91
2020-01-17,8.89999961853027,11,9.94999980926514,0.400000005960464,67,89,80
2020-01-18,2.40000009536743,7.59999990463257,5,0,68,95,86
2020-01-19,-1.10000002384186,8.39999961853027,3.65000009536743,0.800000011920929,63,98,86
2020-01-20,-0.899999976158142,3.70000004768372,1.39999997615814,0.200000002980232,93,100,98
2020-01-21,-1.79999995231628,1,-0.400000005960464,0.200000002980232,99,100,100
2020-01-22,-1.20000004768372,3.40000009536743,1.10000002384186,0.200000002980232,91,100,97
2020-01-23,0.800000011920929,5.19999980926514,3,0,77,100,94
2020-01-24,1,1.5,1.25,0,82,99,91
2020-01-25,-0.400000005960464,3.5,1.54999995231628,0,88,100,98
2020-01-26,2.59999990463257,7.69999980926514,5.15000009536743,0,87,100,93
2020-01-27,7,9.60000038146973,8.30000019073486,5.59999990463257,85,96,90
2020-01-28,3.90000009536743,8,5.94999980926514,6,56,90,80
2020-01-29,2.29999995231628,9.10000038146973,5.69999980926514,0,61,87,79
2020-01-30,3,10.8999996185303,6.94999980926514,0.800000011920929,84,99,91
2020-01-31,9.89999961853027,12.8999996185303,11.3999996185303,0,82,95,88
2020-02-01,11.1999998092651,12.5,11.8500003814697,6.40000009536743,70,98,85
2020-02-02,7,13,10,6.40000009536743,80,99,89
2020-02-03,10.6000003814697,11.6000003814697,11.1000003814697,8.39999961853027,77,93,84
2020-02-04,4.19999980926514,7.40000009536743,5.80000019073486,2.20000004768372,62,89,79
2020-02-05,5.59999990463257,8.60000038146973,7.09999990463257,0.600000023841858,61,98,82
2020-02-06,0.400000005960464,8.89999961853027,4.65000009536743,0,64,100,84
2020-02-07,-0.5,9.10000038146973,4.30000019073486,0.200000002980232,63,93,79
2020-02-08,6,9.19999980926514,7.59999990463257,3.79999995231628,78,98,89
2020-02-09,6.80000019073486,12.1000003814697,9.44999980926514,2.59999990463257,71,91,82
2020-02-10,7.69999980926514,10.3999996185303,9.05000019073486,7.80000019073486,57,85,72
2020-02-11,5.69999980926514,9.19999980926514,7.44999980926514,0,51,69,61
2020-02-12,3,9,6,2,52,88,75
2020-02-13,3.90000009536743,9.69999980926514,6.80000019073486,9.60000038146973,72,93,82
2020-02-14,4.59999990463257,10.6999998092651,7.65000009536743,0,66,91,80
2020-02-15,6.90000009536743,13.3000001907349,10.1000003814697,0.200000002980232,70,89,80
2020-02-16,11.1999998092651,16.5,13.8500003814697,10,68,91,80
2020-02-17,6.59999990463257,10.6000003814697,8.60000038146973,4.40000009536743,58,93,77
2020-02-18,4.5,10,7.25,0.600000023841858,65,89,79
2020-02-19,3.5,8.89999961853027,6.19999980926514,6.59999990463257,55,93,81
2020-02-20,6.40000009536743,11.8000001907349,9.10000038146973,3.20000004768372,66,90,81
2020-02-21,2.70000004768372,9.69999980926514,6.19999980926514,0,65,83,76
2020-02-22,4.69999980926514,11,7.84999990463257,0,71,91,80
2020-02-23,9.89999961853027,12.8000001907349,11.3500003814697,1.39999997615814,74,95,85
2020-02-24,4.90000009536743,12.3999996185303,8.64999961853027,1.39999997615814,65,98,85
2020-02-25,6.30000019073486,9.80000019073486,8.05000019073486,4.59999990463257,64,89,78
2020-02-26,2.5,8.30000019073486,5.40000009536743,0,57,84,74
2020-02-27,1.79999995231628,4.90000009536743,3.34999990463257,9.60000038146973,77,97,87
2020-02-28,-0.699999988079071,5.90000009536743,2.59999990463257,5,74,97,86
2020-02-29,5.80000019073486,11.3000001907349,8.55000019073486,0.200000002980232,57,89,78
2020-03-01,4.5,9.19999980926514,6.84999990463257,1.20000004768372,60,87,77
2020-03-02,4.09999990463257,8.39999961853027,6.25,2,79,97,89
2020-03-03,1,8.5,4.75,0.600000023841858,71,93,82
2020-03-04,2,9.80000019073486,5.90000009536743,3,65,97,88
2020-03-05,5.80000019073486,8.39999961853027,7.09999990463257,14.8000001907349,93,99,97
2020-03-06,4.80000019073486,9.19999980926514,7,5.19999980926514,56,95,81
2020-03-07,-0.100000001490116,10.1999998092651,5.05000019073486,0,60,93,77
2020-03-08,7.5,11,9.25,1.60000002384186,78,92,84
2020-03-09,4.40000009536743,12.1000003814697,8.25,1,58,92,78
2020-03-10,6.59999990463257,12.6999998092651,9.64999961853027,19.3999996185303,86,98,92
2020-03-11,11.8000001907349,14.1999998092651,13,6.40000009536743,73,98,89
2020-03-12,8.19999980926514,12.1999998092651,10.1999998092651,1.79999995231628,45,87,68
2020-03-13,5.5,12,8.75,0,54,89,71
2020-03-14,3.40000009536743,9.69999980926514,6.55000019073486,2,70,95,88
2020-03-15,6.40000009536743,14.3000001907349,10.3500003814697,0,61,96,80
2020-03-16,4.30000019073486,11.3999996185303,7.84999990463257,0.200000002980232,69,99,84
2020-03-17,0.699999988079071,14.6000003814697,7.65000009536743,0.200000002980232,35,99,70
2020-03-18,3.20000004768372,17,10.1000003814697,0,40,85,61
2020-03-19,4.90000009536743,14.1000003814697,9.5,0,65,94,81
2020-03-20,7.90000009536743,8.5,8.19999980926514,3,76,91,85
2020-03-21,4.30000019073486,9.60000038146973,6.94999980926514,0.600000023841858,55,87,70
2020-03-22,1.20000004768372,11.5,6.34999990463257,0,34,69,52
2020-03-23,-0.200000002980232,13.3000001907349,6.55000019073486,0,25,67,47
2020-03-24,-0.400000005960464,13,6.30000019073486,0,27,56,42
2020-03-25,1.29999995231628,11.5,6.40000009536743,0,26,53,39
2020-03-26,1.70000004768372,11.5,6.59999990463257,0,28,54,42
2020-03-27,2.70000004768372,12.8000001907349,7.75,0,44,76,58
2020-03-28,5,14.1000003814697,9.55000019073486,0,44,83,68
2020-03-29,2.59999990463257,8.5,5.55000019073486,0.600000023841858,31,89,53
2020-03-30,0,9.80000019073486,4.90000009536743,0,47,83,58
2020-03-31,2,9.89999961853027,5.94999980926514,0,37,94,66
2020-04-01,-0.300000011920929,11.3000001907349,5.5,0,34,82,61
2020-04-02,0.300000011920929,12.6999998092651,6.5,0,42,86,68
2020-04-03,5.19999980926514,12.5,8.85000038146973,0,48,90,66
2020-04-04,4.40000009536743,16.3999996185303,10.3999996185303,0,41,66,54
2020-04-05,4.40000009536743,21.2999992370605,12.8500003814697,0,30,72,51
2020-04-06,7.59999990463257,17.8999996185303,12.75,0.200000002980232,38,83,62
2020-04-07,4.5,20.5,12.5,0,43,99,68
2020-04-08,8.80000019073486,24.8999996185303,16.8500003814697,0,26,88,56
2020-04-09,9.5,23.2999992370605,16.3999996185303,0,36,85,59
2020-04-10,9.69999980926514,22,15.8500003814697,0,37,75,55
2020-04-11,9.5,23.7999992370605,16.6499996185303,0,26,63,49
2020-04-12,9.60000038146973,24.8999996185303,17.25,0.200000002980232,27,77,56
2020-04-13,9.10000038146973,12.1000003814697,10.6000003814697,0,43,83,62
2020-04-14,2.59999990463257,11,6.80000019073486,0,44,70,57
2020-04-15,3.59999990463257,17.7999992370605,10.6999998092651,0,31,80,55
2020-04-16,6.59999990463257,22.7999992370605,14.6999998092651,0,37,67,52
2020-04-17,8.39999961853027,21.7999992370605,15.1000003814697,9.80000019073486,47,83,65
2020-04-18,10.1000003814697,17.5,13.8000001907349,17.3999996185303,65,98,80
2020-04-19,7,16.2000007629395,11.6000003814697,0,57,98,80
2020-04-20,8.5,19.7999992370605,14.1499996185303,0,29,61,46
2020-04-21,9,20.5,14.75,0,27,50,40
2020-04-22,9.80000019073486,22.6000003814697,16.2000007629395,0,25,56,41
2020-04-23,9,24.1000003814697,16.5499992370605,0,24,62,44
2020-04-24,6.30000019073486,20.3999996185303,13.3500003814697,0,33,90,59
2020-04-25,6.5,16.2999992370605,11.3999996185303,0,45,91,70
2020-04-26,4,18.7999992370605,11.3999996185303,0,39,92,65
2020-04-27,7.80000019073486,23.7000007629395,15.75,0,32,85,56
2020-04-28,10.3000001907349,17,13.6499996185303,6.40000009536743,50,94,83
2020-04-29,10.1999998092651,17.1000003814697,13.6499996185303,1,58,88,78
2020-04-30,7.80000019073486,15.6999998092651,11.75,5.19999980926514,50,94,75
2020-05-01,7.59999990463257,15.6000003814697,11.6000003814697,2.59999990463257,52,90,74
2020-05-02,7.40000009536743,16.2000007629395,11.8000001907349,0,44,92,67
2020-05-03,5,17.7999992370605,11.3999996185303,0.400000005960464,50,96,81
2020-05-04,11,16.7000007629395,13.8500003814697,0,53,94,74
2020-05-05,7,16.1000003814697,11.5500001907349,0,31,77,56
2020-05-06,6.19999980926514,19,12.6000003814697,0,27,76,51
